ANO;NESCOLNOME;EBAIRRNOME;EESCOLRUAE;AESCOLNUME;CESCOLRPAE;MODENS;COMPENS;ANOENSINO;ESERMODESC;NMODENNOME;TURMA;NTURESNOME;MAT;CALUNOSEXO;DALUNONASC;IDADE;SITU;ESITALDESC
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;6;7º ANO;7º ANO;ENSINO FUNDAMENTAL;C;TARDE;19887612;M;08/07/2009;14;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;6;7º ANO;7º ANO;ENSINO FUNDAMENTAL;C;TARDE;11384565;F;25/07/2010;13;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;A;TARDE;17028531;F;14/12/2009;14;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;A;TARDE;16615174;M;20/09/2009;14;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;B;TARDE;13218581;M;02/07/2010;13;TA;TR DUR ANO P/REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;B;TARDE;12119989;M;03/09/2007;16;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;B;TARDE;13102370;M;05/05/2008;15;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;B;TARDE;09066217;F;16/04/2008;15;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;B;TARDE;18621147;F;17/11/2009;14;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;7;8º ANO;8º ANO;ENSINO FUNDAMENTAL;B;TARDE;16772040;F;05/04/2010;13;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;11384417;F;09/09/2008;15;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;14200384;M;31/05/2007;16;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;B;TARDE;13096303;F;09/03/2009;14;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;B;TARDE;13029703;M;24/10/2007;16;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;B;TARDE;09004335;M;10/07/2008;15;TA;TR DUR ANO P/REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;B;TARDE;15820599;M;06/02/2008;15;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;C;TARDE;14277980;F;03/07/2009;14;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;C;TARDE;23625570;M;10/02/2009;14;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;1;8;9º ANO;9º ANO;ENSINO FUNDAMENTAL;C;TARDE;11385723;M;12/12/2008;15;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;4;3;TRAVESSIA RECIFE;TRAVESSIA RECIFE;CORREÇÃO DE FLUXO;A;MANHÃ;14015048;F;04/01/2009;14;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;4;3;TRAVESSIA RECIFE;TRAVESSIA RECIFE;CORREÇÃO DE FLUXO;A;MANHÃ;09066217;F;16/04/2008;15;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;4;3;TRAVESSIA RECIFE;TRAVESSIA RECIFE;CORREÇÃO DE FLUXO;A;MANHÃ;22647600;F;04/06/2008;15;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;MODULADA;MÓDULO 2;MODULADA;EDUCACAO JOVENS E ADULTOS;BM;NOITE;00421499;F;13/07/1978;45;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;MODULADA;MÓDULO 2;MODULADA;EDUCACAO JOVENS E ADULTOS;BM;NOITE;21650900;F;15/01/1981;42;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;MODULADA;MÓDULO 1;MODULADA;EDUCACAO JOVENS E ADULTOS;BM;NOITE;11501588;F;30/01/2007;16;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;MODULADA;MÓDULO 3;MODULADA;EDUCACAO JOVENS E ADULTOS;BM;NOITE;08229660;F;23/01/2003;20;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;MODULADA;MÓDULO 1;MODULADA;EDUCACAO JOVENS E ADULTOS;BM;NOITE;21725314;M;13/10/1979;44;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;MODULADA;MÓDULO 1;MODULADA;EDUCACAO JOVENS E ADULTOS;BM;NOITE;06150888;F;04/07/2005;18;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;MODULADA;MÓDULO 2;MODULADA;EDUCACAO JOVENS E ADULTOS;BM;NOITE;22710590;F;01/01/1972;51;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;MODULADA;MÓDULO 2;MODULADA;EDUCACAO JOVENS E ADULTOS;BM;NOITE;22685731;F;20/10/1967;56;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;1;MÓDULO 1;MÓDULO 1;EDUCACAO JOVENS E ADULTOS;A;NOITE;15744299;M;28/02/1960;63;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;1;MÓDULO 1;MÓDULO 1;EDUCACAO JOVENS E ADULTOS;A;NOITE;12083518;F;15/02/1984;39;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;1;MÓDULO 1;MÓDULO 1;EDUCACAO JOVENS E ADULTOS;A;NOITE;23609427;M;24/05/2008;15;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;1;MÓDULO 1;MÓDULO 1;EDUCACAO JOVENS E ADULTOS;A;NOITE;23625864;F;18/04/1963;60;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;22644300;F;01/07/1965;58;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;04385250;F;04/12/1967;56;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;04477820;F;22/12/1974;49;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;05142164;F;01/01/1973;50;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;22651616;M;23/03/1978;45;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;2;MÓDULO 2;MÓDULO 2;EDUCACAO JOVENS E ADULTOS;A;NOITE;22644237;F;02/01/1965;58;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;3;MÓDULO 3;MÓDULO 3;EDUCACAO JOVENS E ADULTOS;A;NOITE;14108747;F;20/09/1976;47;MO;REMANEJADO
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;07035900;M;11/05/2006;17;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;12976300;M;12/03/2006;17;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;11580011;M;07/09/1977;46;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;95641955;M;13/08/1986;37;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;21736650;F;09/12/1961;62;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;18755364;F;24/05/1965;58;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;98240129;M;20/01/1993;30;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;05117984;M;25/10/1992;31;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;01561081;F;20/12/1968;55;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;03332527;F;01/05/1974;49;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;07125518;F;07/06/1979;44;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;4;MÓDULO 4;MÓDULO 4;EDUCACAO JOVENS E ADULTOS;A;NOITE;07060726;F;05/08/2000;23;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;09020845;M;25/11/2007;16;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;12045950;F;20/03/2005;18;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;11586516;F;07/05/2005;18;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;13124765;M;06/04/2006;17;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;15757102;M;05/11/2006;17;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;08011893;F;04/09/2006;17;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;23612584;F;12/02/2005;18;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;10279237;F;12/01/1998;25;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;22644199;F;29/07/1982;41;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;23652241;F;23/08/1985;38;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;16734831;M;06/04/1985;38;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;03439879;F;04/02/1997;26;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;03380041;F;10/02/2002;21;TA;TR DUR ANO P/REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;02203812;F;15/07/1996;27;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;19965222;F;01/10/2005;18;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;19965214;F;21/09/2004;19;TR;TR DUR ANO FORA REDE
2023;HUGO GERDAU;SAN MARTIN;CORONEL MIZAEL DE MENDONCA;S/N;5;9;5;MÓDULO 5;MÓDULO 5;EDUCACAO JOVENS E ADULTOS;A;NOITE;19881460;F;14/02/2008;15;TR;TR DUR ANO FORA REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23211954;M;29/09/2016;7;TR;TR DUR ANO FORA REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22107835;M;20/01/2017;6;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;23691212;M;16/09/2014;9;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;22122982;M;29/06/2016;7;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;B;MANHÃ;23087668;M;31/12/2015;7;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;C;TARDE;21662657;F;17/04/2016;7;TR;TR DUR ANO FORA REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;0;1º ANO;1º ANO;ENSINO FUNDAMENTAL;C;TARDE;23127538;M;22/06/2014;9;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;TARDE;22090860;M;05/05/2015;8;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;TARDE;21635200;F;23/04/2015;8;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;TARDE;20032420;M;07/10/2015;8;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;1;2º ANO;2º ANO;ENSINO FUNDAMENTAL;B;TARDE;22046046;F;14/11/2015;8;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;20044232;F;24/05/2014;9;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21663963;F;28/12/2014;8;TR;TR DUR ANO FORA REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21166951;M;13/01/2015;8;TR;TR DUR ANO FORA REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;17019249;F;03/04/2014;9;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;21638080;F;11/06/2014;9;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;TARDE;21094845;M;07/01/2014;9;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;B;TARDE;16007751;F;25/09/2014;9;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;C;TARDE;22178660;F;17/07/2013;10;TR;TR DUR ANO FORA REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;2;3º ANO;3º ANO;ENSINO FUNDAMENTAL;C;TARDE;21161160;M;12/03/2015;8;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;20044640;F;08/01/2014;9;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;19921276;M;20/07/2012;11;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;18638929;F;03/06/2012;11;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;09241230;M;09/11/2008;15;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;20682409;M;22/08/2012;11;TR;TR DUR ANO FORA REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;20667590;F;16/10/2013;10;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;16777875;F;17/02/2014;9;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;20060033;F;14/09/2013;10;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;13222210;F;23/07/2012;11;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;3;4º ANO;4º ANO;ENSINO FUNDAMENTAL;B;TARDE;19084846;M;24/09/2013;10;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;A;MANHÃ;22659323;F;22/10/2011;12;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;B;TARDE;10244743;M;07/11/2009;14;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;B;TARDE;17716306;F;11/05/2012;11;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;C;TARDE;19033770;M;14/09/2011;12;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;C;TARDE;21036560;M;21/03/2011;12;TR;TR DUR ANO FORA REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;1;4;5º ANO;5º ANO;ENSINO FUNDAMENTAL;C;TARDE;19113676;M;20/09/2011;12;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;19113676;M;20/09/2011;12;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;11399910;M;09/05/2010;13;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;23691212;M;16/09/2014;9;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;13222210;F;23/07/2012;11;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;19921276;M;20/07/2012;11;MO;REMANEJADO
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;17056470;M;29/06/2010;13;TR;TR DUR ANO FORA REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;22659366;F;19/10/2013;10;TA;TR DUR ANO P/REDE
2023;IBURA DE BAIXO;IBURA;RIO NOVO DO SUL;498;6;4;1;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORRECAO DE FLUXO 1 - ALFABETIZACAO;CORREÇÃO DE FLUXO;A;MANHÃ;23127538;M;22/06/2014;9;MO;REMANEJADO
